15000823 P-1-A-0033900453
15000306 P-1-A-0041000237
15000205 P-1-A-0019900052
15000194 P-1-A-0055100120
15000925 P-1-A-0001100241
15000066 P-1-A-0027800547
15000127 P-1-A-0051300085
15000474 P-1-A-0178101213
15000644 P-1-A-0099600843
15000254 P-1-A-0022300124
15000676 P-1-A-0010100642
15000122 P-1-A-0199500883
15000684 P-1-A-0023100263
15000303 P-1-A-0050900155
15000193 P-1-A-0045200505
15000259 P-1-A-0033700269
15000430 P-1-A-0018000568
15000279 P-1-A-0026500263
15000283 P-1-A-0014300070
15000405 P-1-A-0117301212
15000828 P-1-A-0043600204
15000281 P-1-A-0048800415
15000893 P-1-A-0011400451
15000382 P-1-A-0034900172
15000447 P-1-A-0050100448
15000981 P-1-A-0005600575
15000247 P-1-A-0012400500
15000753 P-1-A-0007500009
15000076 P-1-A-0033201671
15000655 P-1-A-0069701315
15000905 P-1-A-0024900145
15000157 P-1-A-0052000174
15000613 P-1-A-0038200568
15000288 P-1-A-0020500034
15000553 P-1-A-0022700271
15000979 P-1-A-0022700402
15000425 P-1-A-0043400056
15000292 P-1-A-0025800081
15000626 P-1-A-0039900031
15000915 P-1-A-0019500469
15000757 P-1-A-0025600314
15000277 P-1-A-0005900634
15000764 P-1-A-0014001788
15000078 P-1-A-0030900029
15000180 P-1-A-0153300577
15000482 P-1-A-0058500228
15000645 P-1-A-0038900029
15000085 P-1-A-0059800499
15000312 P-1-A-0005700051
15000450 P-1-A-0009100547
15000308 P-1-A-0023800452
15000199 P-1-A-0151100484
15000226 P-1-A-0046101538
15000138 P-1-A-0005000400
15000433 P-1-A-0035100052
15000298 P-1-A-0022400404
15000501 P-1-A-0056700564
15000593 P-1-A-0021300285
15000049 P-1-A-0011300203
15000819 P-1-A-0194101249
15000765 P-1-A-0023500631
15000848 P-1-A-0029500601
15000741 P-1-A-0002500638
15000333 P-1-A-0003200589
15000993 P-1-A-0188401255
15000863 P-1-A-0013000139
15000353 P-1-A-0040901531
15000380 P-1-A-0005500135
15000651 P-1-A-0052200308
15000490 P-1-A-0040401880
15000321 P-1-A-0024800339
15000197 P-1-A-0104800145
15000804 P-1-A-0008500313
15000454 P-1-A-0052100546
15000088 P-1-A-0110101869
15000391 P-1-A-0035700161
15000591 P-1-A-0047100276
15000547 P-1-A-0030900183
15000799 P-1-A-0189201459
15000257 P-1-A-0037400488
15000669 P-1-A-0014400333
15000390 P-1-A-0057600184
15000362 P-1-A-0055300426
15000983 P-1-A-0009500024
15000537 P-1-A-0018700049
15000018 P-1-A-0005700266
15000099 P-1-A-0055700333
15000919 P-1-A-0018000452
15000523 P-1-A-0029400479
15000345 P-1-A-0045500453
15000943 P-1-A-0189500392
15000214 P-1-A-0034700161
15000887 P-1-A-0008400044
15000397 P-1-A-0089900773
15000879 P-1-A-0050400101
15000809 P-1-A-0008000577
15000755 P-1-A-0060300184
15000544 P-1-A-0005100474
15000295 P-1-A-0122501078
15000213 P-1-A-0036600006
15000886 P-1-A-0055000209
15000857 P-1-A-0042100290
15000245 P-1-A-0000800258
15000816 P-1-A-0026301162
15000068 P-1-A-0019500503
15000494 P-1-A-0039100300
15000531 P-1-A-0013000527
15000996 P-1-A-0132000499
15000845 P-1-A-0019600252
15000931 P-1-A-0004800446
15000326 P-1-A-0106401711
15000722 P-1-A-0052200601
15000222 P-1-A-0019400303
15000316 P-1-A-0018500086
15000572 P-1-A-0190100191
15000539 P-1-A-0021000263
15000867 P-1-A-0048500250
15000525 P-1-A-0006900187
15000900 P-1-A-0105000707
15000901 P-1-A-0047700111
15000375 P-1-A-0042801668
15000902 P-1-A-0004100367
15000904 P-1-A-0021800313
15000370 P-1-A-0072900490
15000557 P-1-A-0134800146
15000420 P-1-A-0046000533
15000186 P-1-A-0148500998
15000881 P-1-A-0007800618
15000237 P-1-A-0053000087
15000050 P-1-A-0058300121
15000443 P-1-A-0024600617
15000660 P-1-A-0030200579
15000029 P-1-A-0033400262
15000467 P-1-A-0049200324
15000535 P-1-A-0183601307
15000486 P-1-A-0043900042
15000567 P-1-A-0192400012
15000649 P-1-A-0056600461
15000147 P-1-A-0015900085
15000457 P-1-A-0044600258
15000198 P-1-A-0046300456
15000795 P-1-A-0028700468
15000080 P-1-A-0144000495
15000208 P-1-A-0028600066
15000740 P-1-A-0004800085
15000803 P-1-A-0012500183
15000963 P-1-A-0040500253
15000541 P-1-A-0038000419
15000597 P-1-A-0015800104
15000385 P-1-A-0026500009
15000311 P-1-A-0016000439
15000911 P-1-A-0030200285
15000940 P-1-A-0059500252
15000908 P-1-A-0186501836
15000611 P-1-A-0008300057
15000540 P-1-A-0161801030
15000783 P-1-A-0056200037
15000269 P-1-A-0151101564
15000456 P-1-A-0050900531
15000289 P-1-A-0012300192
15000766 P-1-A-0093800849
15000190 P-1-A-0132101934
15000058 P-1-A-0124100717
15000729 P-1-A-0043200644
15000236 P-1-A-0016400071
15000006 P-1-A-0035400377
15000840 P-1-A-0008700502
15000599 P-1-A-0022700376
15000935 P-1-A-0022400338
15000177 P-1-A-0055600308
15000558 P-1-A-0013700583
15000108 P-1-A-0055600557
15000731 P-1-A-0050600583
15000775 P-1-A-0064301555
15000299 P-1-A-0044500359
15000114 P-1-A-0013300333
15000822 P-1-A-0016300301
15000472 P-1-A-0008200370
15000806 P-1-A-0047300047
15000404 P-1-A-0022700118
15000705 P-1-A-0001100220
15000712 P-1-A-0003700073
15000585 P-1-A-0051400538
15000297 P-1-A-0151901956
15000942 P-1-A-0015700157
15000119 P-1-A-0041500071
15000301 P-1-A-0057800367
15000331 P-1-A-0026900251
15000906 P-1-A-0047000327
15000972 P-1-A-0111901993
15000342 P-1-A-0016200332
15000048 P-1-A-0099100069
15000238 P-1-A-0042900556
15000032 P-1-A-0088801156
15000207 P-1-A-0184600556
15000273 P-1-A-0025300307
15000877 P-1-A-0029500581
15000069 P-1-A-0023700307
15000403 P-1-A-0016100241
15000538 P-1-A-0110000367
15000933 P-1-A-0034300226
15000352 P-1-A-0037500610
15000994 P-1-A-0052100250
15000218 P-1-A-0092401995
15000773 P-1-A-0045400130
15000824 P-1-A-0051000460
15000112 P-1-A-0051700041
15000913 P-1-A-0010800079
15000718 P-1-A-0098200418
15000300 P-1-A-0026600612
15000716 P-1-A-0182801514
15000512 P-1-A-0040400158
15000250 P-1-A-0007900599
15000574 P-1-A-0048800142
15000949 P-1-A-0029800443
15000967 P-1-A-0038600427
15000137 P-1-A-0035000047
15000575 P-1-A-0005800598
15000604 P-1-A-0040100578
15000152 P-1-A-0017800270
15000468 P-1-A-0016901280
15000920 P-1-A-0027400569
15000610 P-1-A-0033600145
15000555 P-1-A-0051500266
15000504 P-1-A-0021500094
15000280 P-1-A-0170300706
15000215 P-1-A-0031800309
15000243 P-1-A-0007800554
15000116 P-1-A-0056100122
15000008 P-1-A-0018300181
15000174 P-1-A-0037000353
15000120 P-1-A-0107001712
15000423 P-1-A-0015600445
15000396 P-1-A-0011100591
15000895 P-1-A-0022400004
15000442 P-1-A-0043800544
15000446 P-1-A-0045300554
15000813 P-1-A-0025601932
15000678 P-1-A-0040800120
15000866 P-1-A-0014400482
15000132 P-1-A-0132701274
15000002 P-1-A-0153500559
15000480 P-1-A-0037800617
15000842 P-1-A-0051600393
15000344 P-1-A-0019900072
15000835 P-1-A-0131900252
15000777 P-1-A-0195200012
15000508 P-1-A-0014600016
15000733 P-1-A-0053200461
15000361 P-1-A-0152300954
15000647 P-1-A-0054500421
15000364 P-1-A-0189600992
15000150 P-1-A-0045400429
15000756 P-1-A-0002100945
15000562 P-1-A-0115101141
15000742 P-1-A-0066301922
15000016 P-1-A-0027700420
15000360 P-1-A-0030300549
15000419 P-1-A-0193701419
15000754 P-1-A-0145001487
15000077 P-1-A-0018100131
15000592 P-1-A-0033900087
15000571 P-1-A-0006800098
15000401 P-1-A-0018200068
15000196 P-1-A-0016700105
15000181 P-1-A-0008200110
15000899 P-1-A-0024400540
15000841 P-1-A-0027800063
15000719 P-1-A-0179901499
15000386 P-1-A-0054000359
15000703 P-1-A-0030600158
15000136 P-1-A-0041700335
15000224 P-1-A-0066401999
15000330 P-1-A-0043700128
15000126 P-1-A-0028200503
15000875 P-1-A-0045200198
15000641 P-1-A-0124301493
15000576 P-1-A-0022800300
15000865 P-1-A-0029600177
15000348 P-1-A-0150200803
15000498 P-1-A-0035500402
15000563 P-1-A-0046300289
15000227 P-1-A-0016600429
15000542 P-1-A-0035100583
15000141 P-1-A-0051300119
15000928 P-1-A-0015100486
15000379 P-1-A-0040200202
15000559 P-1-A-0060500605
15000411 P-1-A-0009900374
15000582 P-1-A-0040300622
15000488 P-1-A-0006100206
15000752 P-1-A-0121601784
15000917 P-1-A-0031800231
15000986 P-1-A-0033400207
15000973 P-1-A-0057300204
15000549 P-1-A-0018100318
15000554 P-1-A-0034200561
15000690 P-1-A-0029000309
15000435 P-1-A-0042700205
15000907 P-1-A-0035300498
15000821 P-1-A-0032900426
15000595 P-1-A-0032200294
15000786 P-1-A-0011200261
15000290 P-1-A-0027400471
15000745 P-1-A-0023500546
15000880 P-1-A-0055400187
15000962 P-1-A-0007400573
15000503 P-1-A-0006200367
15000868 P-1-A-0043800569
15000113 P-1-A-0085101623
15000497 P-1-A-0012700179
15000909 P-1-A-0054800298
15000061 P-1-A-0015200515
15000634 P-1-A-0006200193
15000004 P-1-A-0001700282
15000630 P-1-A-0018200008
15000377 P-1-A-0017800511
15000402 P-1-A-0001000234
15000530 P-1-A-0008100250
15000264 P-1-A-0196701436
15000091 P-1-A-0008200275
15000927 P-1-A-0165200923
15000357 P-1-A-0004300258
15000276 P-1-A-0012900203
15000637 P-1-A-0033000520
15000203 P-1-A-0114701871
15000771 P-1-A-0055600546
15000351 P-1-A-0059700119
15000019 P-1-A-0051000498
15000410 P-1-A-0052700160
15000735 P-1-A-0026700252
15000711 P-1-A-0170601082
15000825 P-1-A-0038000084
15000832 P-1-A-0008700378
15000744 P-1-A-0136700752
15000178 P-1-A-0024800166
15000516 P-1-A-0037200467
15000581 P-1-A-0006500172
15000545 P-1-A-0119901751
15000788 P-1-A-0047000478
15000036 P-1-A-0125100629
15000167 P-1-A-0021700186
15000672 P-1-A-0059800056
15000332 P-1-A-0053800331
15000426 P-1-A-0021800439
15000414 P-1-A-0017100319
15000017 P-1-A-0045500618
15000130 P-1-A-0015200485
15000417 P-1-A-0037400124
15000739 P-1-A-0090300345
15000398 P-1-A-0045300646
15000743 P-1-A-0043000478
15000320 P-1-A-0065900037
15000106 P-1-A-0046800405
15000278 P-1-A-0015300218
15000431 P-1-A-0050000379
15000272 P-1-A-0011300567
15000092 P-1-A-0041400474
15000699 P-1-A-0030000029
15000192 P-1-A-0032100103
15000434 P-1-A-0052400277
15000307 P-1-A-0024200406
15000158 P-1-A-0045900009
15000675 P-1-A-0059600580
15000725 P-1-A-0046400069
15000151 P-1-A-0031500508
15000128 P-1-A-0056000170
15000607 P-1-A-0026200078
15000551 P-1-A-0038500151
15000337 P-1-A-0042200327
15000046 P-1-A-0016600009
15000473 P-1-A-0059300515
15000657 P-1-A-0158801870
15000947 P-1-A-0021600485
15000622 P-1-A-0012100378
15000169 P-1-A-0122800401
15000376 P-1-A-0020200274
15000263 P-1-A-0039500453
15000256 P-1-A-0042400246
15000948 P-1-A-0038400174
15000223 P-1-A-0023200281
15000767 P-1-A-0014100470
15000107 P-1-A-0013000117
15000834 P-1-A-0040500633
15000664 P-1-A-0153600244
15000101 P-1-A-0014700378
15000011 P-1-A-0047801704
15000115 P-1-A-0046900286
15000040 P-1-A-0011900181
15000665 P-1-A-0009100158
15000505 P-1-A-0005600493
15000033 P-1-A-0129700544
15000818 P-1-A-0035800162
15000738 P-1-A-0016800388
15000051 P-1-A-0019200636
15000252 P-1-A-0057000268
15000851 P-1-A-0017400523
15000084 P-1-A-0053201798
15000513 P-1-A-0053900441
15000598 P-1-A-0001200179
15000980 P-1-A-0008900339
15000161 P-1-A-0015900614
15000968 P-1-A-0028600355
15000210 P-1-A-0158301936
15000808 P-1-A-0129200377
15000587 P-1-A-0048000222
15000656 P-1-A-0056400104
15000166 P-1-A-0017000128
15000160 P-1-A-0039200130
15000838 P-1-A-0025600430
15000787 P-1-A-0048300211
15000296 P-1-A-0025700480
15000105 P-1-A-0095500804
15000663 P-1-A-0048200544
15000225 P-1-A-0033300143
15000859 P-1-A-0029900587
15000770 P-1-A-0042900085
15000212 P-1-A-0042001905
15000202 P-1-A-0015500015
15000356 P-1-A-0183301790
15000341 P-1-A-0047700326
15000294 P-1-A-0068101470
15000727 P-1-A-0145000098
15000460 P-1-A-0199500196
15000789 P-1-A-0036200602
15000070 P-1-A-0129501145
15000274 P-1-A-0077200570
15000978 P-1-A-0057000305
15000625 P-1-A-0013400641
15000378 P-1-A-0090000931
15000685 P-1-A-0031900245
15000781 P-1-A-0019000171
15000792 P-1-A-0058300490
15000407 P-1-A-0024900572
15000081 P-1-A-0014500469
15000313 P-1-A-0039700472
15000325 P-1-A-0015400050
15000249 P-1-A-0025100036
15000858 P-1-A-0023900008
15000839 P-1-A-0006000518
15000870 P-1-A-0004400326
15000778 P-1-A-0001000591
15000605 P-1-A-0018900319
15000652 P-1-A-0189900207
15000168 P-1-A-0186600780
15000560 P-1-A-0038100112
15000524 P-1-A-0015900093
15000952 P-1-A-0005900392
15000079 P-1-A-0017500046
15000785 P-1-A-0007301414
15000847 P-1-A-0033000213
15000039 P-1-A-0002700235
15000441 P-1-A-0058700543
15000564 P-1-A-0005400167
15000094 P-1-A-0055400281
15000253 P-1-A-0059100584
15000275 P-1-A-0039500347
15000658 P-1-A-0010400539
15000954 P-1-A-0046300396
15000924 P-1-A-0036900301
15000677 P-1-A-0090000818
15000697 P-1-A-0056300552
15000100 P-1-A-0023800028
15000187 P-1-A-0033100258
15000627 P-1-A-0021600347
15000579 P-1-A-0039400066
15000891 P-1-A-0017800109
15000860 P-1-A-0090200567
15000696 P-1-A-0000600119
15000708 P-1-A-0014900020
15000941 P-1-A-0021500194
15000465 P-1-A-0095801339
15000702 P-1-A-0013100420
15000945 P-1-A-0013101873
15000007 P-1-A-0003000269
15000095 P-1-A-0004600395
15000145 P-1-A-0059500523
15000406 P-1-A-0053300389
15000499 P-1-A-0016000120
15000653 P-1-A-0047800306
15000815 P-1-A-0181400142
15000479 P-1-A-0005200046
15000409 P-1-A-0007400505
15000037 P-1-A-0037500310
15000282 P-1-A-0129801207
15000623 P-1-A-0018800498
15000791 P-1-A-0012200301
15000041 P-1-A-0053400008
15000618 P-1-A-0047900571
15000265 P-1-A-0183800496
15000083 P-1-A-0173700486
15000340 P-1-A-0001600547
15000165 P-1-A-0068401236
15000262 P-1-A-0035400320
15000930 P-1-A-0027000248
15000155 P-1-A-0011700318
15000054 P-1-A-0046800405
15000830 P-1-A-0008700136
15000229 P-1-A-0024400287
15000350 P-1-A-0014600271
15000674 P-1-A-0060600438
15000874 P-1-A-0031200136
15000244 P-1-A-0113201175
15000485 P-1-A-0002500194
15000534 P-1-A-0015400540
15000022 P-1-A-0037900425
15000529 P-1-A-0049400016
15000864 P-1-A-0075100083
15000700 P-1-A-0009800439
15000239 P-1-A-0042900518
15000491 P-1-A-0026800192
15000679 P-1-A-0026500483
15000335 P-1-A-0004600036
15000349 P-1-A-0006700083
15000509 P-1-A-0001600484
15000394 P-1-A-0029500111
15000522 P-1-A-0141001394
15000760 P-1-A-0031800594
15000071 P-1-A-0144000160
15000831 P-1-A-0050800357
15000681 P-1-A-0016200132
15000293 P-1-A-0090501221
15000910 P-1-A-0045400490
15000533 P-1-A-0058100628
15000135 P-1-A-0021100305
15000991 P-1-A-0045900276
15000639 P-1-A-0004400002
15000020 P-1-A-0000100041
15000125 P-1-A-0039300067
15000514 P-1-A-0064701947
15000171 P-1-A-0000200616
15000717 P-1-A-0036900006
15000463 P-1-A-0050500627
15000317 P-1-A-0000500047
15000688 P-1-A-0163900620
15000373 P-1-A-0029200282
15000484 P-1-A-0175300503
15000261 P-1-A-0058700590
15000073 P-1-A-0058300178
15000146 P-1-A-0025400231
15000124 P-1-A-0012100169
15000367 P-1-A-0173800105
15000617 P-1-A-0053200166
15000143 P-1-A-0188401317
15000231 P-1-A-0194500992
15000670 P-1-A-0058800311
15000027 P-1-A-0021300594
15000184 P-1-A-0128300765
15000977 P-1-A-0006500023
15000096 P-1-A-0004500121
15000609 P-1-A-0028300152
15000619 P-1-A-0012100169
15000543 P-1-A-0004300066
15000602 P-1-A-0008300042
15000090 P-1-A-0003200409
15000929 P-1-A-0001900589
15000694 P-1-A-0029900286
15000185 P-1-A-0140500725
15000502 P-1-A-0044300546
15000366 P-1-A-0046200088
15000009 P-1-A-0068401773
15000339 P-1-A-0171201007
15000793 P-1-A-0026500295
15000451 P-1-A-0044300398
15000896 P-1-A-0020900021
15000305 P-1-A-0095100276
15000163 P-1-A-0047200431
15000811 P-1-A-0059500076
15000569 P-1-A-0050400371
15000338 P-1-A-0009300082
15000692 P-1-A-0058900269
15000010 P-1-A-0048800021
15000371 P-1-A-0004900393
15000820 P-1-A-0009600177
15000232 P-1-A-0112500470
15000304 P-1-A-0019700105
15000921 P-1-A-0006900338
15000974 P-1-A-0024800510
15000365 P-1-A-0057200555
15000343 P-1-A-0044500474
15000478 P-1-A-0005800599
15000883 P-1-A-0029700012
15000969 P-1-A-0023000542
15000936 P-1-A-0007400404
15000763 P-1-A-0086600068
15000556 P-1-A-0154701048
15000393 P-1-A-0004500522
15000201 P-1-A-0038400294
15000416 P-1-A-0171800031
15000240 P-1-A-0039200105
15000408 P-1-A-0009600209
15000045 P-1-A-0186600402
15000429 P-1-A-0009600545
15000336 P-1-A-0056000035
15000568 P-1-A-0024300483
15000720 P-1-A-0048200115
15000958 P-1-A-0006800045
15000346 P-1-A-0021600310
15000762 P-1-A-0058100408
15000255 P-1-A-0148001002
15000418 P-1-A-0001600622
15000097 P-1-A-0020800143
15000706 P-1-A-0144200758
15000932 P-1-A-0004900145
15000315 P-1-A-0000300509
15000487 P-1-A-0068601714
15000715 P-1-A-0006600443
15000129 P-1-A-0044900481
15000988 P-1-A-0045900591
15000035 P-1-A-0029200292
15000673 P-1-A-0042300577
15000871 P-1-A-0047400239
15000606 P-1-A-0057100206
15000388 P-1-A-0057700070
15000251 P-1-A-0026801514
15000436 P-1-A-0092401142
15000428 P-1-A-0020400124
15000228 P-1-A-0008500582
15000960 P-1-A-0031901499
15000445 P-1-A-0034100044
15000790 P-1-A-0004500549
15000103 P-1-A-0162600432
15000661 P-1-A-0030000524
15000432 P-1-A-0002300118
15000437 P-1-A-0045900514
15000714 P-1-A-0051900301
15000028 P-1-A-0031100039
15000779 P-1-A-0063201126
15000846 P-1-A-0190701924
15000302 P-1-A-0037400265
15000459 P-1-A-0028100237
15000387 P-1-A-0036800459
15000170 P-1-A-0013300586
15000638 P-1-A-0054701826
15000737 P-1-A-0033900132
15000680 P-1-A-0021100573
15000884 P-1-A-0059000058
15000209 P-1-A-0025200555
15000601 P-1-A-0016900169
15000148 P-1-A-0013900056
15000172 P-1-A-0010000407
15000600 P-1-A-0123401216
15000951 P-1-A-0007800278
15000284 P-1-A-0020301092
15000462 P-1-A-0040600413
15000475 P-1-A-0003900070
15000063 P-1-A-0024400316
15000452 P-1-A-0027700237
15000324 P-1-A-0186400482
15000780 P-1-A-0046800328
15000287 P-1-A-0058800431
15000774 P-1-A-0157801562
15000065 P-1-A-0001400088
15000800 P-1-A-0062001016
15000334 P-1-A-0005000325
15000648 P-1-A-0021300012
15000053 P-1-A-0175201984
15000850 P-1-A-0037800604
15000206 P-1-A-0108000542
15000134 P-1-A-0036600027
15000389 P-1-A-0088800134
15000776 P-1-A-0008500484
15000327 P-1-A-0028800433
15000548 P-1-A-0165000142
15000510 P-1-A-0014800231
15000323 P-1-A-0002300413
15000381 P-1-A-0050800359
15000956 P-1-A-0013000501
15000153 P-1-A-0050000037
15000923 P-1-A-0019000417
15000354 P-1-A-0056300640
15000916 P-1-A-0089001852
15000566 P-1-A-0022000017
15000723 P-1-A-0003500281
15000856 P-1-A-0024000415
15000970 P-1-A-0009700247
15000374 P-1-A-0007300001
15000042 P-1-A-0036300410
15000829 P-1-A-0049400155
15000493 P-1-A-0026900098
15000142 P-1-A-0003100016
15000220 P-1-A-0050400217
15000713 P-1-A-0024500082
15000044 P-1-A-0053900322
15000885 P-1-A-0043800356
15000990 P-1-A-0052800481
15000052 P-1-A-0024800503
15000154 P-1-A-0034200567
15000123 P-1-A-0022400118
15000413 P-1-A-0001500038
15000182 P-1-A-0016100265
15000707 P-1-A-0041900440
15000489 P-1-A-0098801215
15000536 P-1-A-0019000334
15000179 P-1-A-0003600470
15000998 P-1-A-0044200207
15000329 P-1-A-0004000625
15000507 P-1-A-0059400078
15000000 P-1-A-0030100287
15000784 P-1-A-0051000083
15000496 P-1-A-0004300289
15000139 P-1-A-0028000194
15000578 P-1-A-0028600397
15000464 P-1-A-0071100678
15000861 P-1-A-0008200038
15000631 P-1-A-0161900519
15000683 P-1-A-0023800250
15000012 P-1-A-0025101043
15000005 P-1-A-0170000499
15000894 P-1-A-0093800733
15000043 P-1-A-0019300085
15000034 P-1-A-0042300258
15000565 P-1-A-0055300263
15000975 P-1-A-0086301774
15000476 P-1-A-0038500432
15000014 P-1-A-0023300364
15000461 P-1-A-0126300039
15000748 P-1-A-0102300446
15000023 P-1-A-0039900634
15000961 P-1-A-0003800144
15000104 P-1-A-0048000534
15000173 P-1-A-0004300495
15000546 P-1-A-0039900406
15000724 P-1-A-0001600186
15000796 P-1-A-0052200077
15000399 P-1-A-0020500356
15000728 P-1-A-0031100133
15000938 P-1-A-0026700599
15000844 P-1-A-0001100333
15000603 P-1-A-0165101343
15000817 P-1-A-0038500613
15000258 P-1-A-0045000264
15000876 P-1-A-0045300026
15000892 P-1-A-0042700392
15000310 P-1-A-0005500458
15000358 P-1-A-0007500366
15000620 P-1-A-0150901330
15000769 P-1-A-0026600164
15000098 P-1-A-0018300369
15000030 P-1-A-0006400211
15000629 P-1-A-0155201722
15000110 P-1-A-0010100113
15000421 P-1-A-0039500545
15000001 P-1-A-0004300139
15000872 P-1-A-0019401213
15000854 P-1-A-0053500001
15000944 P-1-A-0052201394
15000200 P-1-A-0011900303
15000383 P-1-A-0016100376
15000439 P-1-A-0001700096
15000400 P-1-A-0038100358
15000518 P-1-A-0013300308
15000836 P-1-A-0050400459
15000807 P-1-A-0008400399
15000570 P-1-A-0009200314
15000291 P-1-A-0053500619
15000869 P-1-A-0052200534
15000802 P-1-A-0004600305
15000758 P-1-A-0041000022
15000021 P-1-A-0045900247
15000693 P-1-A-0057300461
15000074 P-1-A-0038500597
15000965 P-1-A-0051700936
15000873 P-1-A-0059201579
15000667 P-1-A-0198000363
15000242 P-1-A-0035100135
15000109 P-1-A-0030200599
15000266 P-1-A-0002800464
15000520 P-1-A-0040900027
15000062 P-1-A-0014400276
15000471 P-1-A-0025500627
15000608 P-1-A-0049800454
15000216 P-1-A-0132800606
15000056 P-1-A-0165001510
15000175 P-1-A-0018500336
15000691 P-1-A-0031600109
15000889 P-1-A-0047900116
15000782 P-1-A-0022100029
15000260 P-1-A-0028200564
15000750 P-1-A-0106000409
15000521 P-1-A-0009000630
15000347 P-1-A-0058200453
15000270 P-1-A-0185401976
15000561 P-1-A-0011900537
15000492 P-1-A-0004000408
15000328 P-1-A-0045600466
15000985 P-1-A-0148100640
15000955 P-1-A-0031601201
15000833 P-1-A-0056900613
15000586 P-1-A-0010800584
15000449 P-1-A-0071400229
15000204 P-1-A-0146100073
15000271 P-1-A-0012400612
15000363 P-1-A-0018500440
15000794 P-1-A-0042401570
15000812 P-1-A-0177501425
15000689 P-1-A-0146800406
15000064 P-1-A-0008400155
15000087 P-1-A-0019300616
15000552 P-1-A-0174201524
15000914 P-1-A-0032800330
15000246 P-1-A-0057500373
15000882 P-1-A-0037400257
15000506 P-1-A-0095300996
15000412 P-1-A-0035200524
15000395 P-1-A-0046001985
15000709 P-1-A-0045500441
15000424 P-1-A-0022100050
15000643 P-1-A-0058900342
15000687 P-1-A-0050400229
15000415 P-1-A-0025800275
15000580 P-1-A-0006300454
15000093 P-1-A-0025800547
15000695 P-1-A-0018701950
15000057 P-1-A-0036401767
15000995 P-1-A-0131001080
15000635 P-1-A-0036500131
15000359 P-1-A-0012200514
15000268 P-1-A-0006000347
15000309 P-1-A-0003500172
15000971 P-1-A-0027600004
15000903 P-1-A-0000700227
15000849 P-1-A-0012600261
15000989 P-1-A-0037400476
15000015 P-1-A-0118300726
15000632 P-1-A-0037600641
15000810 P-1-A-0012600185
15000953 P-1-A-0008500345
15000843 P-1-A-0022200458
15000650 P-1-A-0044500554
15000211 P-1-A-0003100523
15000144 P-1-A-0002500575
15000369 P-1-A-0021500535
15000636 P-1-A-0000800602
15000188 P-1-A-0161000517
15000438 P-1-A-0005300598
15000111 P-1-A-0035400060
15000992 P-1-A-0075601731
15000852 P-1-A-0015900547
15000267 P-1-A-0004500353
15000918 P-1-A-0050700634
15000682 P-1-A-0017700134
15000060 P-1-A-0034300424
15000131 P-1-A-0038000466
15000588 P-1-A-0025000082
15000878 P-1-A-0058300181
15000318 P-1-A-0034700201
15000248 P-1-A-0022600009
15000698 P-1-A-0035300422
15000072 P-1-A-0009100516
15000984 P-1-A-0023800380
15000671 P-1-A-0077400588
15000075 P-1-A-0016400320
15000701 P-1-A-0013800561
15000483 P-1-A-0025000012
15000583 P-1-A-0008900465
15000612 P-1-A-0037400133
15000183 P-1-A-0046501945
15000999 P-1-A-0042400554
15000422 P-1-A-0059200308
15000234 P-1-A-0035000340
15000444 P-1-A-0030900491
