15000613 27000 0 B00010000613
15000299 10800 0 B00010000299
15000070 3600 0 B00010000070
15000294 10800 0 B00010000294
15000217 9000 0 B00010000217
15000502 16200 0 B00010000502
15000631 27000 0 B00010000631
15000546 16200 0 B00010000546
15000977 34200 0 B00010000977
15000331 10800 0 B00010000331
15000726 30600 0 B00010000726
15000566 27000 0 B00010000566
15000991 34200 0 B00010000991
15000669 27000 0 B00010000669
15000134 3600 0 B00010000134
15000348 10800 0 B00010000348
15000789 30600 0 B00010000789
15000910 34200 0 B00010000910
15000022 3600 0 B00010000022
15000296 10800 0 B00010000296
15000690 27000 0 B00010000690
15000543 16200 0 B00010000543
15000416 10800 0 B00010000416
15000913 34200 0 B00010000913
15000834 30600 0 B00010000834
15000626 27000 0 B00010000626
15000925 34200 0 B00010000925
15000456 16200 0 B00010000456
15000225 9000 0 B00010000225
15000619 27000 0 B00010000619
15000697 27000 0 B00010000697
15000121 3600 0 B00010000121
15000912 34200 0 B00010000912
15000119 3600 0 B00010000119
15000684 27000 0 B00010000684
15000489 16200 0 B00010000489
15000526 16200 0 B00010000526
15000293 10800 0 B00010000293
15000132 3600 0 B00010000132
15000266 9000 0 B00010000266
15000576 27000 0 B00010000576
15000894 34200 0 B00010000894
15000820 30600 0 B00010000820
15000344 10800 0 B00010000344
15000076 3600 0 B00010000076
15000340 10800 0 B00010000340
15000736 30600 0 B00010000736
15000691 27000 0 B00010000691
15000240 9000 0 B00010000240
15000896 34200 0 B00010000896
15000220 9000 0 B00010000220
15000159 9000 0 B00010000159
15000334 10800 0 B00010000334
15000709 30600 0 B00010000709
15000544 16200 0 B00010000544
15000558 16200 0 B00010000558
15000838 30600 0 B00010000838
15000460 16200 0 B00010000460
15000302 10800 0 B00010000302
15000920 34200 0 B00010000920
15000250 9000 0 B00010000250
15000330 10800 0 B00010000330
15000048 3600 0 B00010000048
15000044 3600 0 B00010000044
15000400 10800 0 B00010000400
15000140 9000 0 B00010000140
15000415 10800 0 B00010000415
15000553 16200 0 B00010000553
15000073 3600 0 B00010000073
15000463 16200 0 B00010000463
15000475 16200 0 B00010000475
15000833 30600 0 B00010000833
15000725 30600 0 B00010000725
15000451 16200 0 B00010000451
15000360 10800 0 B00010000360
15000338 10800 0 B00010000338
15000562 27000 0 B00010000562
15000960 34200 0 B00010000960
15000470 16200 0 B00010000470
15000490 16200 0 B00010000490
15000775 30600 0 B00010000775
15000504 16200 0 B00010000504
15000241 9000 0 B00010000241
15000195 9000 0 B00010000195
15000455 16200 0 B00010000455
15000222 9000 0 B00010000222
15000611 27000 0 B00010000611
15000674 27000 0 B00010000674
15000525 16200 0 B00010000525
15000835 30600 0 B00010000835
15000741 30600 0 B00010000741
15000829 30600 0 B00010000829
15000617 27000 0 B00010000617
15000276 9000 0 B00010000276
15000264 9000 0 B00010000264
15000805 30600 0 B00010000805
15000002 3600 0 B00010000002
15000357 10800 0 B00010000357
15000577 27000 0 B00010000577
15000880 34200 0 B00010000880
15000212 9000 0 B00010000212
15000327 10800 0 B00010000327
15000017 3600 0 B00010000017
15000774 30600 0 B00010000774
15000335 10800 0 B00010000335
15000561 27000 0 B00010000561
15000949 34200 0 B00010000949
15000401 10800 0 B00010000401
15000480 16200 0 B00010000480
15000263 9000 0 B00010000263
15000153 9000 0 B00010000153
15000911 34200 0 B00010000911
15000148 9000 0 B00010000148
15000952 34200 0 B00010000952
15000386 10800 0 B00010000386
15000942 34200 0 B00010000942
15000023 3600 0 B00010000023
15000848 34200 0 B00010000848
15000068 3600 0 B00010000068
15000229 9000 0 B00010000229
15000985 34200 0 B00010000985
15000234 9000 0 B00010000234
15000956 34200 0 B00010000956
15000173 9000 0 B00010000173
15000981 34200 0 B00010000981
15000968 34200 0 B00010000968
15000572 27000 0 B00010000572
15000821 30600 0 B00010000821
15000317 10800 0 B00010000317
15000098 3600 0 B00010000098
15000391 10800 0 B00010000391
15000200 9000 0 B00010000200
15000772 30600 0 B00010000772
15000496 16200 0 B00010000496
15000845 34200 0 B00010000845
15000633 27000 0 B00010000633
15000082 3600 0 B00010000082
15000656 27000 0 B00010000656
15000557 16200 0 B00010000557
15000483 16200 0 B00010000483
15000938 34200 0 B00010000938
15000145 9000 0 B00010000145
15000280 10800 0 B00010000280
15000945 34200 0 B00010000945
15000447 16200 0 B00010000447
15000878 34200 0 B00010000878
15000808 30600 0 B00010000808
15000473 16200 0 B00010000473
15000051 3600 0 B00010000051
15000589 27000 0 B00010000589
15000817 30600 0 B00010000817
15000999 34200 0 B00010000999
15000329 10800 0 B00010000329
15000009 3600 0 B00010000009
15000950 34200 0 B00010000950
15000471 16200 0 B00010000471
15000813 30600 0 B00010000813
15000284 10800 0 B00010000284
15000304 10800 0 B00010000304
15000395 10800 0 B00010000395
15000186 9000 0 B00010000186
15000622 27000 0 B00010000622
15000440 16200 0 B00010000440
15000696 27000 0 B00010000696
15000219 9000 0 B00010000219
15000586 27000 0 B00010000586
15000811 30600 0 B00010000811
15000869 34200 0 B00010000869
15000421 16200 0 B00010000421
15000612 27000 0 B00010000612
15000538 16200 0 B00010000538
15000105 3600 0 B00010000105
15000629 27000 0 B00010000629
15000922 34200 0 B00010000922
15000404 10800 0 B00010000404
15000479 16200 0 B00010000479
15000422 16200 0 B00010000422
15000980 34200 0 B00010000980
15000436 16200 0 B00010000436
15000759 30600 0 B00010000759
15000797 30600 0 B00010000797
15000536 16200 0 B00010000536
15000363 10800 0 B00010000363
15000026 3600 0 B00010000026
15000352 10800 0 B00010000352
15000325 10800 0 B00010000325
15000876 34200 0 B00010000876
15000040 3600 0 B00010000040
15000054 3600 0 B00010000054
15000139 3600 0 B00010000139
15000791 30600 0 B00010000791
15000884 34200 0 B00010000884
15000908 34200 0 B00010000908
15000768 30600 0 B00010000768
15000718 30600 0 B00010000718
15000053 3600 0 B00010000053
15000072 3600 0 B00010000072
15000074 3600 0 B00010000074
15000437 16200 0 B00010000437
15000550 16200 0 B00010000550
15000962 34200 0 B00010000962
15000722 30600 0 B00010000722
15000467 16200 0 B00010000467
15000288 10800 0 B00010000288
15000715 30600 0 B00010000715
15000686 27000 0 B00010000686
15000254 9000 0 B00010000254
15000122 3600 0 B00010000122
15000541 16200 0 B00010000541
15000493 16200 0 B00010000493
15000056 3600 0 B00010000056
15000826 30600 0 B00010000826
15000843 34200 0 B00010000843
15000161 9000 0 B00010000161
15000104 3600 0 B00010000104
15000648 27000 0 B00010000648
15000682 27000 0 B00010000682
15000899 34200 0 B00010000899
15000873 34200 0 B00010000873
15000973 34200 0 B00010000973
15000606 27000 0 B00010000606
15000909 34200 0 B00010000909
15000944 34200 0 B00010000944
15000816 30600 0 B00010000816
15000831 30600 0 B00010000831
15000799 30600 0 B00010000799
15000096 3600 0 B00010000096
15000745 30600 0 B00010000745
15000712 30600 0 B00010000712
15000283 10800 0 B00010000283
15000587 27000 0 B00010000587
15000018 3600 0 B00010000018
15000179 9000 0 B00010000179
15000983 34200 0 B00010000983
15000385 10800 0 B00010000385
15000664 27000 0 B00010000664
15000059 3600 0 B00010000059
15000699 27000 0 B00010000699
15000126 3600 0 B00010000126
15000269 9000 0 B00010000269
15000120 3600 0 B00010000120
15000242 9000 0 B00010000242
15000268 9000 0 B00010000268
15000431 16200 0 B00010000431
15000476 16200 0 B00010000476
15000425 16200 0 B00010000425
15000092 3600 0 B00010000092
15000955 34200 0 B00010000955
15000235 9000 0 B00010000235
15000583 27000 0 B00010000583
15000524 16200 0 B00010000524
15000341 10800 0 B00010000341
15000423 16200 0 B00010000423
15000021 3600 0 B00010000021
15000087 3600 0 B00010000087
15000597 27000 0 B00010000597
15000584 27000 0 B00010000584
15000050 3600 0 B00010000050
15000946 34200 0 B00010000946
15000995 34200 0 B00010000995
15000361 10800 0 B00010000361
15000721 30600 0 B00010000721
15000257 9000 0 B00010000257
15000530 16200 0 B00010000530
15000970 34200 0 B00010000970
15000788 30600 0 B00010000788
15000078 3600 0 B00010000078
15000124 3600 0 B00010000124
15000519 16200 0 B00010000519
15000260 9000 0 B00010000260
15000038 3600 0 B00010000038
15000523 16200 0 B00010000523
15000795 30600 0 B00010000795
15000540 16200 0 B00010000540
15000630 27000 0 B00010000630
15000192 9000 0 B00010000192
15000214 9000 0 B00010000214
15000309 10800 0 B00010000309
15000877 34200 0 B00010000877
15000506 16200 0 B00010000506
15000601 27000 0 B00010000601
15000757 30600 0 B00010000757
15000015 3600 0 B00010000015
15000860 34200 0 B00010000860
15000645 27000 0 B00010000645
15000389 10800 0 B00010000389
15000107 3600 0 B00010000107
15000581 27000 0 B00010000581
15000278 9000 0 B00010000278
15000407 10800 0 B00010000407
15000103 3600 0 B00010000103
15000509 16200 0 B00010000509
15000605 27000 0 B00010000605
15000109 3600 0 B00010000109
15000262 9000 0 B00010000262
15000607 27000 0 B00010000607
15000312 10800 0 B00010000312
15000693 27000 0 B00010000693
15000315 10800 0 B00010000315
15000882 34200 0 B00010000882
15000675 27000 0 B00010000675
15000156 9000 0 B00010000156
15000738 30600 0 B00010000738
15000183 9000 0 B00010000183
15000459 16200 0 B00010000459
15000850 34200 0 B00010000850
15000769 30600 0 B00010000769
15000662 27000 0 B00010000662
15000533 16200 0 B00010000533
15000152 9000 0 B00010000152
15000639 27000 0 B00010000639
15000953 34200 0 B00010000953
15000802 30600 0 B00010000802
15000281 10800 0 B00010000281
15000364 10800 0 B00010000364
15000189 9000 0 B00010000189
15000180 9000 0 B00010000180
15000253 9000 0 B00010000253
15000906 34200 0 B00010000906
15000786 30600 0 B00010000786
15000872 34200 0 B00010000872
15000075 3600 0 B00010000075
15000875 34200 0 B00010000875
15000116 3600 0 B00010000116
15000514 16200 0 B00010000514
15000604 27000 0 B00010000604
15000457 16200 0 B00010000457
15000570 27000 0 B00010000570
15000779 30600 0 B00010000779
15000781 30600 0 B00010000781
15000930 34200 0 B00010000930
15000864 34200 0 B00010000864
15000766 30600 0 B00010000766
15000211 9000 0 B00010000211
15000380 10800 0 B00010000380
15000014 3600 0 B00010000014
15000919 34200 0 B00010000919
15000125 3600 0 B00010000125
15000642 27000 0 B00010000642
15000723 30600 0 B00010000723
15000199 9000 0 B00010000199
15000443 16200 0 B00010000443
15000886 34200 0 B00010000886
15000667 27000 0 B00010000667
15000683 27000 0 B00010000683
15000727 30600 0 B00010000727
15000672 27000 0 B00010000672
15000592 27000 0 B00010000592
15000066 3600 0 B00010000066
15000635 27000 0 B00010000635
15000249 9000 0 B00010000249
15000378 10800 0 B00010000378
15000624 27000 0 B00010000624
15000106 3600 0 B00010000106
15000339 10800 0 B00010000339
15000305 10800 0 B00010000305
15000300 10800 0 B00010000300
15000569 27000 0 B00010000569
15000012 3600 0 B00010000012
15000627 27000 0 B00010000627
15000752 30600 0 B00010000752
15000890 34200 0 B00010000890
15000790 30600 0 B00010000790
15000316 10800 0 B00010000316
15000593 27000 0 B00010000593
15000118 3600 0 B00010000118
15000520 16200 0 B00010000520
15000464 16200 0 B00010000464
15000321 10800 0 B00010000321
15000893 34200 0 B00010000893
15000578 27000 0 B00010000578
15000256 9000 0 B00010000256
15000418 10800 0 B00010000418
15000737 30600 0 B00010000737
15000560 27000 0 B00010000560
15000969 34200 0 B00010000969
15000602 27000 0 B00010000602
15000555 16200 0 B00010000555
15000042 3600 0 B00010000042
15000030 3600 0 B00010000030
15000856 34200 0 B00010000856
15000512 16200 0 B00010000512
15000251 9000 0 B00010000251
15000458 16200 0 B00010000458
15000210 9000 0 B00010000210
15000836 30600 0 B00010000836
15000449 16200 0 B00010000449
15000839 30600 0 B00010000839
15000185 9000 0 B00010000185
15000426 16200 0 B00010000426
15000190 9000 0 B00010000190
15000595 27000 0 B00010000595
15000733 30600 0 B00010000733
15000755 30600 0 B00010000755
15000798 30600 0 B00010000798
15000666 27000 0 B00010000666
15000375 10800 0 B00010000375
15000206 9000 0 B00010000206
15000990 34200 0 B00010000990
15000333 10800 0 B00010000333
15000796 30600 0 B00010000796
15000231 9000 0 B00010000231
15000052 3600 0 B00010000052
15000060 3600 0 B00010000060
15000542 16200 0 B00010000542
15000353 10800 0 B00010000353
15000089 3600 0 B00010000089
15000740 30600 0 B00010000740
15000515 16200 0 B00010000515
15000424 16200 0 B00010000424
15000292 10800 0 B00010000292
15000007 3600 0 B00010000007
15000828 30600 0 B00010000828
15000596 27000 0 B00010000596
15000849 34200 0 B00010000849
15000887 34200 0 B00010000887
15000100 3600 0 B00010000100
15000521 16200 0 B00010000521
15000246 9000 0 B00010000246
15000369 10800 0 B00010000369
15000992 34200 0 B00010000992
15000986 34200 0 B00010000986
15000551 16200 0 B00010000551
15000807 30600 0 B00010000807
15000091 3600 0 B00010000091
15000967 34200 0 B00010000967
15000228 9000 0 B00010000228
15000941 34200 0 B00010000941
15000650 27000 0 B00010000650
15000905 34200 0 B00010000905
15000742 30600 0 B00010000742
15000272 9000 0 B00010000272
15000784 30600 0 B00010000784
15000001 3600 0 B00010000001
15000771 30600 0 B00010000771
15000862 34200 0 B00010000862
15000488 16200 0 B00010000488
15000730 30600 0 B00010000730
15000079 3600 0 B00010000079
15000704 30600 0 B00010000704
15000575 27000 0 B00010000575
15000714 30600 0 B00010000714
15000303 10800 0 B00010000303
15000113 3600 0 B00010000113
15000743 30600 0 B00010000743
15000478 16200 0 B00010000478
15000841 34200 0 B00010000841
15000013 3600 0 B00010000013
15000812 30600 0 B00010000812
15000963 34200 0 B00010000963
15000396 10800 0 B00010000396
15000931 34200 0 B00010000931
15000244 9000 0 B00010000244
15000579 27000 0 B00010000579
15000939 34200 0 B00010000939
15000337 10800 0 B00010000337
15000167 9000 0 B00010000167
15000647 27000 0 B00010000647
15000753 30600 0 B00010000753
15000825 30600 0 B00010000825
15000095 3600 0 B00010000095
15000861 34200 0 B00010000861
15000077 3600 0 B00010000077
15000792 30600 0 B00010000792
15000481 16200 0 B00010000481
15000809 30600 0 B00010000809
15000552 16200 0 B00010000552
15000744 30600 0 B00010000744
15000394 10800 0 B00010000394
15000005 3600 0 B00010000005
15000065 3600 0 B00010000065
15000267 9000 0 B00010000267
15000625 27000 0 B00010000625
15000971 34200 0 B00010000971
15000055 3600 0 B00010000055
15000916 34200 0 B00010000916
15000392 10800 0 B00010000392
15000773 30600 0 B00010000773
15000381 10800 0 B00010000381
15000934 34200 0 B00010000934
15000966 34200 0 B00010000966
15000687 27000 0 B00010000687
15000420 16200 0 B00010000420
15000379 10800 0 B00010000379
15000717 30600 0 B00010000717
15000083 3600 0 B00010000083
15000248 9000 0 B00010000248
15000844 34200 0 B00010000844
15000891 34200 0 B00010000891
15000058 3600 0 B00010000058
15000203 9000 0 B00010000203
15000016 3600 0 B00010000016
15000057 3600 0 B00010000057
15000233 9000 0 B00010000233
15000711 30600 0 B00010000711
15000640 27000 0 B00010000640
15000852 34200 0 B00010000852
15000928 34200 0 B00010000928
15000181 9000 0 B00010000181
15000814 30600 0 B00010000814
15000978 34200 0 B00010000978
15000175 9000 0 B00010000175
15000318 10800 0 B00010000318
15000039 3600 0 B00010000039
15000046 3600 0 B00010000046
15000646 27000 0 B00010000646
15000247 9000 0 B00010000247
15000803 30600 0 B00010000803
15000370 10800 0 B00010000370
15000204 9000 0 B00010000204
15000545 16200 0 B00010000545
15000976 34200 0 B00010000976
15000243 9000 0 B00010000243
15000162 9000 0 B00010000162
15000224 9000 0 B00010000224
15000948 34200 0 B00010000948
15000901 34200 0 B00010000901
15000651 27000 0 B00010000651
15000377 10800 0 B00010000377
15000071 3600 0 B00010000071
15000644 27000 0 B00010000644
15000914 34200 0 B00010000914
15000155 9000 0 B00010000155
15000534 16200 0 B00010000534
15000510 16200 0 B00010000510
15000780 30600 0 B00010000780
15000761 30600 0 B00010000761
15000652 27000 0 B00010000652
15000032 3600 0 B00010000032
15000649 27000 0 B00010000649
15000713 30600 0 B00010000713
15000197 9000 0 B00010000197
15000879 34200 0 B00010000879
15000750 30600 0 B00010000750
15000433 16200 0 B00010000433
15000403 10800 0 B00010000403
15000695 27000 0 B00010000695
15000518 16200 0 B00010000518
15000532 16200 0 B00010000532
15000187 9000 0 B00010000187
15000310 10800 0 B00010000310
15000710 30600 0 B00010000710
15000728 30600 0 B00010000728
15000349 10800 0 B00010000349
15000086 3600 0 B00010000086
15000758 30600 0 B00010000758
15000383 10800 0 B00010000383
15000177 9000 0 B00010000177
15000747 30600 0 B00010000747
15000855 34200 0 B00010000855
15000703 30600 0 B00010000703
15000301 10800 0 B00010000301
15000735 30600 0 B00010000735
15000620 27000 0 B00010000620
15000453 16200 0 B00010000453
15000108 3600 0 B00010000108
15000355 10800 0 B00010000355
15000127 3600 0 B00010000127
15000171 9000 0 B00010000171
15000527 16200 0 B00010000527
15000778 30600 0 B00010000778
15000061 3600 0 B00010000061
15000273 9000 0 B00010000273
15000191 9000 0 B00010000191
15000466 16200 0 B00010000466
15000207 9000 0 B00010000207
15000474 16200 0 B00010000474
15000033 3600 0 B00010000033
15000019 3600 0 B00010000019
15000006 3600 0 B00010000006
15000328 10800 0 B00010000328
15000679 27000 0 B00010000679
15000623 27000 0 B00010000623
15000653 27000 0 B00010000653
15000000 3600 0 B00010000000
15000165 9000 0 B00010000165
15000528 16200 0 B00010000528
15000574 27000 0 B00010000574
15000094 3600 0 B00010000094
15000445 16200 0 B00010000445
15000818 30600 0 B00010000818
15000658 27000 0 B00010000658
15000794 30600 0 B00010000794
15000064 3600 0 B00010000064
15000218 9000 0 B00010000218
15000323 10800 0 B00010000323
15000594 27000 0 B00010000594
15000110 3600 0 B00010000110
15000499 16200 0 B00010000499
15000069 3600 0 B00010000069
15000915 34200 0 B00010000915
15000432 16200 0 B00010000432
15000603 27000 0 B00010000603
15000661 27000 0 B00010000661
15000439 16200 0 B00010000439
15000870 34200 0 B00010000870
15000279 9000 0 B00010000279
15000621 27000 0 B00010000621
15000142 9000 0 B00010000142
15000307 10800 0 B00010000307
15000027 3600 0 B00010000027
15000958 34200 0 B00010000958
15000434 16200 0 B00010000434
15000198 9000 0 B00010000198
15000972 34200 0 B00010000972
15000442 16200 0 B00010000442
15000932 34200 0 B00010000932
15000468 16200 0 B00010000468
15000837 30600 0 B00010000837
15000298 10800 0 B00010000298
15000282 10800 0 B00010000282
15000819 30600 0 B00010000819
15000731 30600 0 B00010000731
15000842 34200 0 B00010000842
15000663 27000 0 B00010000663
15000720 30600 0 B00010000720
15000996 34200 0 B00010000996
15000665 27000 0 B00010000665
15000734 30600 0 B00010000734
15000216 9000 0 B00010000216
15000115 3600 0 B00010000115
15000320 10800 0 B00010000320
15000428 16200 0 B00010000428
15000974 34200 0 B00010000974
15000716 30600 0 B00010000716
15000609 27000 0 B00010000609
15000129 3600 0 B00010000129
15000482 16200 0 B00010000482
15000343 10800 0 B00010000343
15000081 3600 0 B00010000081
15000368 10800 0 B00010000368
15000123 3600 0 B00010000123
15000754 30600 0 B00010000754
15000085 3600 0 B00010000085
15000678 27000 0 B00010000678
15000830 30600 0 B00010000830
15000964 34200 0 B00010000964
15000297 10800 0 B00010000297
15000169 9000 0 B00010000169
15000670 27000 0 B00010000670
15000801 30600 0 B00010000801
15000232 9000 0 B00010000232
15000564 27000 0 B00010000564
15000438 16200 0 B00010000438
15000484 16200 0 B00010000484
15000689 27000 0 B00010000689
15000598 27000 0 B00010000598
15000342 10800 0 B00010000342
15000917 34200 0 B00010000917
15000182 9000 0 B00010000182
15000147 9000 0 B00010000147
15000531 16200 0 B00010000531
15000559 16200 0 B00010000559
15000989 34200 0 B00010000989
15000497 16200 0 B00010000497
15000174 9000 0 B00010000174
15000371 10800 0 B00010000371
15000372 10800 0 B00010000372
15000049 3600 0 B00010000049
15000184 9000 0 B00010000184
15000093 3600 0 B00010000093
15000590 27000 0 B00010000590
15000373 10800 0 B00010000373
15000516 16200 0 B00010000516
15000041 3600 0 B00010000041
15000998 34200 0 B00010000998
15000680 27000 0 B00010000680
15000448 16200 0 B00010000448
15000492 16200 0 B00010000492
15000131 3600 0 B00010000131
15000384 10800 0 B00010000384
15000706 30600 0 B00010000706
15000469 16200 0 B00010000469
15000435 16200 0 B00010000435
15000832 30600 0 B00010000832
15000274 9000 0 B00010000274
15000707 30600 0 B00010000707
15000857 34200 0 B00010000857
15000888 34200 0 B00010000888
15000332 10800 0 B00010000332
15000397 10800 0 B00010000397
15000756 30600 0 B00010000756
15000099 3600 0 B00010000099
15000660 27000 0 B00010000660
15000163 9000 0 B00010000163
15000350 10800 0 B00010000350
15000366 10800 0 B00010000366
15000548 16200 0 B00010000548
15000900 34200 0 B00010000900
15000615 27000 0 B00010000615
15000450 16200 0 B00010000450
15000454 16200 0 B00010000454
15000982 34200 0 B00010000982
15000376 10800 0 B00010000376
15000732 30600 0 B00010000732
15000800 30600 0 B00010000800
15000354 10800 0 B00010000354
15000452 16200 0 B00010000452
15000505 16200 0 B00010000505
15000600 27000 0 B00010000600
15000708 30600 0 B00010000708
15000866 34200 0 B00010000866
15000776 30600 0 B00010000776
15000535 16200 0 B00010000535
15000940 34200 0 B00010000940
15000388 10800 0 B00010000388
15000221 9000 0 B00010000221
15000495 16200 0 B00010000495
15000634 27000 0 B00010000634
15000994 34200 0 B00010000994
15000226 9000 0 B00010000226
15000494 16200 0 B00010000494
15000571 27000 0 B00010000571
15000465 16200 0 B00010000465
15000154 9000 0 B00010000154
15000035 3600 0 B00010000035
15000346 10800 0 B00010000346
15000491 16200 0 B00010000491
15000188 9000 0 B00010000188
15000763 30600 0 B00010000763
15000168 9000 0 B00010000168
15000582 27000 0 B00010000582
15000628 27000 0 B00010000628
15000011 3600 0 B00010000011
15000430 16200 0 B00010000430
15000020 3600 0 B00010000020
15000362 10800 0 B00010000362
15000365 10800 0 B00010000365
15000223 9000 0 B00010000223
15000412 10800 0 B00010000412
15000573 27000 0 B00010000573
15000643 27000 0 B00010000643
15000045 3600 0 B00010000045
15000975 34200 0 B00010000975
15000851 34200 0 B00010000851
15000193 9000 0 B00010000193
15000868 34200 0 B00010000868
15000987 34200 0 B00010000987
15000885 34200 0 B00010000885
15000356 10800 0 B00010000356
15000374 10800 0 B00010000374
15000164 9000 0 B00010000164
15000846 34200 0 B00010000846
15000290 10800 0 B00010000290
15000062 3600 0 B00010000062
15000029 3600 0 B00010000029
15000751 30600 0 B00010000751
15000111 3600 0 B00010000111
15000008 3600 0 B00010000008
15000765 30600 0 B00010000765
15000194 9000 0 B00010000194
15000003 3600 0 B00010000003
15000138 3600 0 B00010000138
15000599 27000 0 B00010000599
15000637 27000 0 B00010000637
15000511 16200 0 B00010000511
15000209 9000 0 B00010000209
15000823 30600 0 B00010000823
15000410 10800 0 B00010000410
15000227 9000 0 B00010000227
15000176 9000 0 B00010000176
15000854 34200 0 B00010000854
15000904 34200 0 B00010000904
15000117 3600 0 B00010000117
15000324 10800 0 B00010000324
15000295 10800 0 B00010000295
15000427 16200 0 B00010000427
15000943 34200 0 B00010000943
15000858 34200 0 B00010000858
15000865 34200 0 B00010000865
15000959 34200 0 B00010000959
15000522 16200 0 B00010000522
15000306 10800 0 B00010000306
15000133 3600 0 B00010000133
15000705 30600 0 B00010000705
15000926 34200 0 B00010000926
15000892 34200 0 B00010000892
15000853 34200 0 B00010000853
15000326 10800 0 B00010000326
15000277 9000 0 B00010000277
15000043 3600 0 B00010000043
15000413 10800 0 B00010000413
15000529 16200 0 B00010000529
15000591 27000 0 B00010000591
15000417 10800 0 B00010000417
15000871 34200 0 B00010000871
15000927 34200 0 B00010000927
15000847 34200 0 B00010000847
15000810 30600 0 B00010000810
15000031 3600 0 B00010000031
15000580 27000 0 B00010000580
15000840 34200 0 B00010000840
15000517 16200 0 B00010000517
15000166 9000 0 B00010000166
15000804 30600 0 B00010000804
15000673 27000 0 B00010000673
15000997 34200 0 B00010000997
15000824 30600 0 B00010000824
15000047 3600 0 B00010000047
15000419 10800 0 B00010000419
15000924 34200 0 B00010000924
15000616 27000 0 B00010000616
15000024 3600 0 B00010000024
15000746 30600 0 B00010000746
15000411 10800 0 B00010000411
15000895 34200 0 B00010000895
15000632 27000 0 B00010000632
15000636 27000 0 B00010000636
15000760 30600 0 B00010000760
15000201 9000 0 B00010000201
15000367 10800 0 B00010000367
15000252 9000 0 B00010000252
15000461 16200 0 B00010000461
15000935 34200 0 B00010000935
15000010 3600 0 B00010000010
15000929 34200 0 B00010000929
15000785 30600 0 B00010000785
15000036 3600 0 B00010000036
15000230 9000 0 B00010000230
15000402 10800 0 B00010000402
15000390 10800 0 B00010000390
15000889 34200 0 B00010000889
15000245 9000 0 B00010000245
15000508 16200 0 B00010000508
15000936 34200 0 B00010000936
15000764 30600 0 B00010000764
15000513 16200 0 B00010000513
15000867 34200 0 B00010000867
15000236 9000 0 B00010000236
15000501 16200 0 B00010000501
15000239 9000 0 B00010000239
15000160 9000 0 B00010000160
15000859 34200 0 B00010000859
15000238 9000 0 B00010000238
15000537 16200 0 B00010000537
15000988 34200 0 B00010000988
15000477 16200 0 B00010000477
15000255 9000 0 B00010000255
15000954 34200 0 B00010000954
15000265 9000 0 B00010000265
15000554 16200 0 B00010000554
15000907 34200 0 B00010000907
15000146 9000 0 B00010000146
15000918 34200 0 B00010000918
15000539 16200 0 B00010000539
15000037 3600 0 B00010000037
15000984 34200 0 B00010000984
15000793 30600 0 B00010000793
15000719 30600 0 B00010000719
15000028 3600 0 B00010000028
15000783 30600 0 B00010000783
15000547 16200 0 B00010000547
15000657 27000 0 B00010000657
15000655 27000 0 B00010000655
15000308 10800 0 B00010000308
15000618 27000 0 B00010000618
15000128 3600 0 B00010000128
15000588 27000 0 B00010000588
